id,year,month,day,tmin,tmax,mean_cloud,wind,prcp,wet_day
"FLDAS_00246",2010,8,11,24.7000,28.9000,0.762409,0.882816,0.500000,1
"FLDAS_00246",2010,8,12,24.6000,30.5000,0.232169,3.01483,0.00000,0
"FLDAS_00246",2010,8,13,25.2000,26.9000,0.987747,1.34250,1.10000,1
"FLDAS_00246",2010,8,14,24.8000,29.6000,0.735435,2.00072,1.40000,1
"FLDAS_00246",2010,8,15,25.2000,33.6000,0.641152,2.20394,0.00000,0
"FLDAS_00246",2010,8,16,24.7000,34.1000,0.698051,0.340633,4.10000,1
"FLDAS_00246",2010,8,17,24.6000,28.7000,0.627853,1.81010,0.300000,1
"FLDAS_00246",2010,8,18,25.0000,30.1000,0.830182,1.58259,1.30000,1
"FLDAS_00246",2010,8,19,25.1000,32.1000,0.439705,2.66930,0.00000,0
"FLDAS_00246",2010,8,20,24.9000,27.2000,1.00000,4.21377,0.00000,0
"FLDAS_00246",2010,8,21,24.7000,32.1000,0.206179,2.26872,0.00000,0
"FLDAS_00246",2010,8,22,25.0000,27.7000,0.771621,1.39969,0.00000,0
"FLDAS_00246",2010,8,23,24.6000,29.7000,0.743960,0.00000,2.00000,1
"FLDAS_00246",2010,8,24,24.6000,27.9000,1.00000,0.308891,3.10000,1
"FLDAS_00246",2010,8,25,24.8000,27.7000,0.821398,1.61053,2.10000,1
"FLDAS_00246",2010,8,26,24.6000,30.4000,0.363926,0.558015,0.00000,0
"FLDAS_00246",2010,8,27,24.4000,27.4000,0.787269,2.26395,1.80000,1
"FLDAS_00246",2010,8,28,25.0000,29.8000,0.839003,2.76972,0.900000,1
"FLDAS_00246",2010,8,29,24.7000,25.5000,0.602088,1.59033,2.10000,1
"FLDAS_00246",2010,8,30,25.1000,30.3000,0.901698,2.34066,1.50000,1
"FLDAS_00246",2010,8,31,25.2000,30.4000,0.781282,3.37798,3.80000,1
"FLDAS_00247",2010,8,1,24.1000,29.9000,0.216947,2.46216,0.00000,0
"FLDAS_00247",2010,8,2,24.7000,25.8000,0.944933,1.34449,3.80000,1
"FLDAS_00247",2010,8,3,24.7000,29.0000,0.842981,2.95765,0.00000,0
"FLDAS_00247",2010,8,4,24.4000,24.7000,0.863720,3.09926,4.90000,1
"FLDAS_00247",2010,8,5,24.2000,33.7000,0.00000,2.54128,0.00000,0
"FLDAS_00247",2010,8,6,25.6000,36.9000,0.909355,3.78683,4.50000,1
"FLDAS_00247",2010,8,7,24.5000,25.8000,0.944564,2.22884,2.30000,1
"FLDAS_00247",2010,8,8,24.2000,28.5000,0.473962,2.02780,0.00000,0
"FLDAS_00247",2010,8,9,24.3000,26.6000,0.857979,2.41936,0.100000,1
"FLDAS_00247",2010,8,10,24.7000,32.9000,0.865778,0.814166,0.200000,1
"FLDAS_00247",2010,8,11,24.0000,29.1000,0.158795,2.57341,0.00000,0
"FLDAS_00247",2010,8,12,24.4000,28.8000,0.753873,2.36856,4.10000,1
"FLDAS_00247",2010,8,13,24.2000,25.9000,0.761999,1.08344,3.30000,1
"FLDAS_00247",2010,8,14,23.7000,26.8000,0.345854,2.18765,1.60000,1
"FLDAS_00247",2010,8,15,24.8000,30.1000,0.847445,3.88957,3.60000,1
"FLDAS_00247",2010,8,16,24.4000,27.0000,0.713949,4.39293,2.60000,1
"FLDAS_00247",2010,8,17,25.5000,27.2000,0.800333,3.13887,0.500000,1
"FLDAS_00247",2010,8,18,24.3000,29.2000,0.742981,0.366159,0.900000,1
"FLDAS_00247",2010,8,19,24.6000,32.2000,0.878654,3.16588,2.40000,1
"FLDAS_00247",2010,8,20,24.8000,30.0000,0.972006,2.59551,1.70000,1
"FLDAS_00247",2010,8,21,23.8000,30.4000,0.755765,2.64525,4.40000,1
"FLDAS_00247",2010,8,22,24.2000,29.9000,0.279936,1.50966,0.00000,0
"FLDAS_00247",2010,8,23,25.2000,30.1000,1.00000,3.66555,3.80000,1
"FLDAS_00247",2010,8,24,24.6000,30.6000,0.560578,2.63890,0.00000,0
"FLDAS_00247",2010,8,25,23.9000,31.3000,0.640372,1.92350,3.90000,1
"FLDAS_00247",2010,8,26,24.6000,30.1000,0.784373,2.79758,0.800000,1
"FLDAS_00247",2010,8,27,24.2000,26.2000,1.00000,1.98031,3.60000,1
"FLDAS_00247",2010,8,28,24.6000,28.8000,0.259565,1.32981,0.00000,0
"FLDAS_00247",2010,8,29,24.9000,30.0000,0.487295,3.97663,0.00000,0
"FLDAS_00247",2010,8,30,25.0000,29.1000,0.784616,3.76501,0.600000,1
"FLDAS_00247",2010,8,31,23.4000,26.6000,0.956680E-01,3.88396,0.00000,0
"FLDAS_00248",2010,8,1,25.3000,27.7000,0.781950,3.19667,0.300000,1
"FLDAS_00248",2010,8,2,25.0000,27.9000,0.896331,2.81498,2.20000,1
"FLDAS_00248",2010,8,3,25.2000,27.9000,0.748486,2.36582,0.800000,1
"FLDAS_00248",2010,8,4,24.9000,29.5000,0.734443,3.41851,0.100000,1
"FLDAS_00248",2010,8,5,25.0000,30.2000,0.538574,2.93861,0.00000,0
"FLDAS_00248",2010,8,6,24.4000,27.3000,0.820477,2.10547,1.20000,1
"FLDAS_00248",2010,8,7,24.8000,28.3000,0.774192,2.48883,1.90000,1
"FLDAS_00248",2010,8,8,25.1000,30.0000,0.759381,1.19994,2.20000,1
"FLDAS_00248",2010,8,9,24.8000,24.2000,0.938625,2.83605,0.300000,1
"FLDAS_00248",2010,8,10,24.7000,27.0000,0.931425,3.44231,3.10000,1
"FLDAS_00248",2010,8,11,24.9000,25.8000,0.897033,3.94614,4.20000,1
"FLDAS_00248",2010,8,12,25.2000,31.1000,0.893319,1.61272,1.20000,1
"FLDAS_00248",2010,8,13,24.6000,22.1000,0.951525,1.43509,1.60000,1
"FLDAS_00248",2010,8,14,24.2000,22.8000,0.841417,2.82439,3.60000,1
"FLDAS_00248",2010,8,15,24.5000,25.9000,0.642590,3.40079,4.60000,1
"FLDAS_00248",2010,8,16,24.7000,29.6000,0.624395,3.22220,1.70000,1
"FLDAS_00248",2010,8,17,24.9000,27.5000,0.811191,3.48817,2.20000,1
"FLDAS_00248",2010,8,18,24.4000,26.3000,0.839960,1.74883,1.00000,1
"FLDAS_00248",2010,8,19,24.1000,31.3000,0.464520,0.959111,0.00000,0
"FLDAS_00248",2010,8,20,24.6000,25.1000,0.857654,0.994612,0.600000,1
"FLDAS_00248",2010,8,21,24.9000,33.2000,0.419575,1.11028,0.00000,0
"FLDAS_00248",2010,8,22,24.8000,31.8000,0.481171,0.266214,0.00000,0
"FLDAS_00248",2010,8,23,24.4000,25.2000,0.697933,1.23155,3.10000,1
"FLDAS_00248",2010,8,24,25.1000,26.2000,0.966101,4.60129,6.10000,1
"FLDAS_00248",2010,8,25,24.1000,27.8000,0.561441,1.94355,1.20000,1
"FLDAS_00248",2010,8,26,25.1000,28.7000,0.942051,3.33513,0.800000,1
"FLDAS_00248",2010,8,27,24.7000,27.1000,0.488992,2.30864,0.00000,0
"FLDAS_00248",2010,8,28,25.1000,28.7000,0.740623,1.63032,1.30000,1
"FLDAS_00248",2010,8,29,24.6000,28.4000,0.674748,1.97691,5.60000,1
"FLDAS_00248",2010,8,30,24.7000,31.9000,0.222640,1.69643,0.00000,0
"FLDAS_00248",2010,8,31,24.7000,25.6000,0.597427,2.48001,0.00000,0
"FLDAS_00249",2010,8,1,22.5000,24.2000,0.658511,1.40327,2.70000,1
"FLDAS_00249",2010,8,2,23.7000,26.0000,0.781139,2.67827,3.00000,1
"FLDAS_00249",2010,8,3,23.3000,25.1000,0.705605,2.34802,0.300000,1
"FLDAS_00249",2010,8,4,23.3000,21.3000,0.782713,1.97508,0.100000,1
"FLDAS_00249",2010,8,5,23.2000,30.1000,0.769438,1.48176,0.300000,1
"FLDAS_00249",2010,8,6,23.5000,22.7000,0.842594,2.31211,2.50000,1
"FLDAS_00249",2010,8,7,23.5000,27.5000,0.720429,1.99629,2.40000,1
"FLDAS_00249",2010,8,8,24.4000,30.7000,0.213623,3.04683,0.00000,0
"FLDAS_00249",2010,8,9,23.0000,29.1000,0.487942,1.22411,0.00000,0
"FLDAS_00249",2010,8,10,23.5000,29.1000,0.397036,2.40029,0.00000,0
"FLDAS_00249",2010,8,11,24.2000,27.4000,1.00000,3.86859,0.800000,1
"FLDAS_00249",2010,8,12,23.2000,30.2000,0.577372,2.09886,3.80000,1
"FLDAS_00249",2010,8,13,23.5000,27.0000,0.679300,2.32990,1.30000,1
"FLDAS_00249",2010,8,14,23.7000,32.0000,0.514650,1.73589,0.00000,0
"FLDAS_00249",2010,8,15,23.5000,25.7000,0.674986,2.47267,0.100000,1
"FLDAS_00249",2010,8,16,23.5000,25.6000,0.947004,2.89232,0.100000,1
"FLDAS_00249",2010,8,17,23.2000,26.2000,0.585100,0.128014,5.00000,1
"FLDAS_00249",2010,8,18,23.7000,27.1000,0.650748,2.39711,1.50000,1
"FLDAS_00249",2010,8,19,23.9000,29.0000,0.817872,3.21030,2.70000,1
"FLDAS_00249",2010,8,20,23.5000,26.9000,0.731495,4.31703,2.20000,1
"FLDAS_00249",2010,8,21,23.4000,34.2000,0.205337,2.56179,0.00000,0
"FLDAS_00249",2010,8,22,23.6000,28.4000,0.658383,2.98664,6.60000,1
"FLDAS_00249",2010,8,23,24.0000,27.6000,0.707636,4.56815,0.200000,1
"FLDAS_00249",2010,8,24,22.3000,28.0000,0.00000,0.877184,0.00000,0
"FLDAS_00249",2010,8,25,23.1000,29.7000,0.227104,0.393991,0.00000,0
"FLDAS_00249",2010,8,26,23.2000,29.4000,0.629316,1.51652,0.00000,0
"FLDAS_00249",2010,8,27,23.6000,29.8000,0.585679,2.64890,1.40000,1
"FLDAS_00249",2010,8,28,24.1000,28.1000,0.903658,1.47561,0.300000,1
"FLDAS_00249",2010,8,29,23.8000,28.0000,0.892381,0.645704,0.300000,1
"FLDAS_00249",2010,8,30,23.2000,29.9000,0.855883,1.35789,2.10000,1
"FLDAS_00249",2010,8,31,23.7000,24.4000,0.897827,1.88664,8.30000,1
"FLDAS_00250",2010,8,1,23.5000,30.8000,0.635389,0.285781E-01,0.00000,0
"FLDAS_00250",2010,8,2,23.5000,27.5000,0.782946,0.938224,0.700000,1
"FLDAS_00250",2010,8,3,23.6000,30.1000,0.485634,2.77262,1.10000,1
"FLDAS_00250",2010,8,4,23.0000,25.4000,0.533936,0.00000,1.80000,1
"FLDAS_00250",2010,8,5,22.9000,27.6000,0.569038,0.00000,0.900000,1
"FLDAS_00250",2010,8,6,23.3000,29.3000,0.542555,1.57222,1.80000,1
"FLDAS_00250",2010,8,7,23.4000,27.6000,0.781473,0.101840,0.800000,1
"FLDAS_00250",2010,8,8,23.2000,29.0000,0.520735,0.348045,2.50000,1
"FLDAS_00250",2010,8,9,23.4000,28.0000,0.473667,2.50702,0.00000,0
"FLDAS_00250",2010,8,10,23.5000,25.0000,0.548842,1.31214,1.40000,1
"FLDAS_00250",2010,8,11,23.0000,29.4000,0.386950,0.367463,7.30000,1
"FLDAS_00250",2010,8,12,22.3000,23.5000,0.434464,2.74841,2.10000,1
"FLDAS_00250",2010,8,13,23.3000,24.3000,0.751869,1.60591,2.50000,1
"FLDAS_00250",2010,8,14,22.8000,30.9000,0.451833,0.131179,0.200000,1
"FLDAS_00250",2010,8,15,23.2000,21.5000,0.694794,2.14059,3.20000,1
"FLDAS_00250",2010,8,16,23.2000,24.8000,0.661442,1.61964,0.200000,1
"FLDAS_00250",2010,8,17,22.7000,28.5000,0.361578E-01,0.629811E-02,0.00000,0
"FLDAS_00250",2010,8,18,23.6000,28.1000,1.00000,1.82225,3.90000,1
"FLDAS_00250",2010,8,19,22.9000,29.6000,0.119514,0.00000,0.00000,0
"FLDAS_00250",2010,8,20,23.4000,28.8000,0.627593,1.06742,3.80000,1
"FLDAS_00250",2010,8,21,22.6000,30.2000,0.00000,0.00000,0.00000,0
"FLDAS_00250",2010,8,22,23.2000,27.2000,0.643217,0.520566,2.50000,1
"FLDAS_00250",2010,8,23,23.1000,27.0000,0.522670,0.303811,0.800000,1
"FLDAS_00250",2010,8,24,22.7000,27.5000,0.00000,1.18795,0.00000,0
"FLDAS_00250",2010,8,25,23.6000,31.1000,0.574131,0.827379,0.00000,0
"FLDAS_00250",2010,8,26,23.3000,27.7000,0.615969,1.36084,2.40000,1
"FLDAS_00250",2010,8,27,23.5000,26.1000,0.825391,1.49760,5.70000,1
"FLDAS_00250",2010,8,28,23.8000,26.8000,0.710696,1.18246,1.70000,1
"FLDAS_00250",2010,8,29,22.5000,27.6000,0.378336,1.22161,0.00000,0
"FLDAS_00250",2010,8,30,23.2000,27.8000,0.580912,0.545321,1.40000,1
"FLDAS_00250",2010,8,31,23.7000,27.5000,0.867982,0.489639,1.10000,1
"FLDAS_00251",2010,8,1,22.6000,27.5000,0.748120,1.37715,0.00000,0
"FLDAS_00251",2010,8,2,23.4000,33.3000,0.586689,0.00000,0.00000,0
"FLDAS_00251",2010,8,3,22.4000,28.1000,0.115293,1.21358,0.00000,0
"FLDAS_00251",2010,8,4,23.1000,24.4000,0.768300,0.448706,0.800000,1
"FLDAS_00251",2010,8,5,23.3000,25.7000,0.751776,2.91506,0.200000,1
"FLDAS_00251",2010,8,6,23.9000,26.5000,0.804002,1.14159,3.30000,1
"FLDAS_00251",2010,8,7,24.2000,34.2000,0.784483,0.629526,0.00000,0
"FLDAS_00251",2010,8,8,23.0000,28.1000,0.569557,0.00000,27.6000,1
"FLDAS_00251",2010,8,9,23.6000,28.8000,0.528304,1.72067,0.00000,0
"FLDAS_00251",2010,8,10,23.4000,28.1000,0.374667,1.84961,0.00000,0
"FLDAS_00251",2010,8,11,23.1000,30.6000,0.704136,0.00000,5.10000,1
"FLDAS_00251",2010,8,12,23.8000,30.8000,0.257648,2.06545,0.00000,0
"FLDAS_00251",2010,8,13,23.6000,28.9000,0.927708,0.818808E-01,1.10000,1
"FLDAS_00251",2010,8,14,23.6000,26.4000,0.976527,0.393351,4.30000,1
"FLDAS_00251",2010,8,15,23.3000,27.8000,0.720022,1.52164,3.60000,1
"FLDAS_00251",2010,8,16,22.8000,30.0000,0.236343,1.27046,0.00000,0
"FLDAS_00251",2010,8,17,23.7000,25.6000,0.906465,4.53303,4.70000,1
"FLDAS_00251",2010,8,18,23.7000,32.6000,0.462525,1.59183,0.00000,0
"FLDAS_00251",2010,8,19,23.4000,25.8000,0.830956,0.898609,1.00000,1
"FLDAS_00251",2010,8,20,22.8000,29.7000,0.537267,1.16280,4.10000,1
"FLDAS_00251",2010,8,21,23.5000,29.3000,0.472939,0.00000,0.00000,0
"FLDAS_00251",2010,8,22,24.2000,31.7000,0.515693,3.25626,0.00000,0
"FLDAS_00251",2010,8,23,23.8000,33.5000,0.746540,0.00000,0.00000,0
"FLDAS_00251",2010,8,24,23.5000,26.4000,0.981775,0.148974,0.200000,1
"FLDAS_00251",2010,8,25,23.3000,29.7000,0.606150,2.63199,0.00000,0
"FLDAS_00251",2010,8,26,22.8000,25.6000,0.947748,2.06727,0.700000,1
"FLDAS_00251",2010,8,27,23.3000,30.6000,0.655946,1.05092,0.500000,1
"FLDAS_00251",2010,8,28,24.2000,28.8000,1.00000,0.455542,7.80000,1
"FLDAS_00251",2010,8,29,23.6000,32.5000,0.965584,0.398797,2.60000,1
"FLDAS_00251",2010,8,30,23.6000,26.6000,1.00000,0.899647,0.600000,1
"FLDAS_00251",2010,8,31,23.2000,31.1000,0.541509,1.11651,0.00000,0
"FLDAS_00252",2010,8,1,25.7000,26.4000,0.864850,3.11971,0.600000,1
"FLDAS_00252",2010,8,2,26.3000,31.3000,0.697430,5.09315,0.00000,0
"FLDAS_00252",2010,8,3,25.6000,27.8000,0.340515,3.32199,0.00000,0
"FLDAS_00252",2010,8,4,25.4000,26.2000,0.703053,3.47993,3.60000,1
"FLDAS_00252",2010,8,5,26.0000,30.4000,0.490693,2.25868,0.00000,0
"FLDAS_00252",2010,8,6,26.3000,31.0000,1.00000,2.57571,1.90000,1
"FLDAS_00252",2010,8,7,25.4000,31.8000,0.713860,0.781635,2.20000,1
"FLDAS_00252",2010,8,8,26.7000,33.9000,0.390194,1.94793,0.00000,0
"FLDAS_00252",2010,8,9,25.9000,27.2000,0.826530,5.58323,0.400000,1
"FLDAS_00252",2010,8,10,26.1000,31.0000,0.491067,4.79251,0.00000,0
"FLDAS_00252",2010,8,11,26.3000,27.4000,1.00000,3.39087,4.40000,1
"FLDAS_00252",2010,8,12,25.4000,30.9000,0.783400,3.64667,0.900000,1
"FLDAS_00252",2010,8,13,26.1000,29.4000,0.754240,3.06001,3.60000,1
"FLDAS_00252",2010,8,14,25.6000,29.3000,0.640725,3.89904,0.300000,1
"FLDAS_00252",2010,8,15,24.9000,30.5000,0.932427,4.11721,1.90000,1
"FLDAS_00252",2010,8,16,25.4000,28.2000,0.639616,1.97047,0.600000,1
"FLDAS_00252",2010,8,17,25.4000,28.6000,0.663468,4.96659,1.40000,1
"FLDAS_00252",2010,8,18,25.6000,29.1000,0.214589,2.37169,0.00000,0
"FLDAS_00252",2010,8,19,25.9000,29.8000,0.00000,4.27759,0.00000,0
"FLDAS_00252",2010,8,20,25.8000,28.3000,0.902414,2.77982,3.00000,1
"FLDAS_00252",2010,8,21,26.0000,30.5000,0.576400,3.34728,0.00000,0
"FLDAS_00252",2010,8,22,25.1000,29.1000,0.00000,3.57801,0.00000,0
"FLDAS_00252",2010,8,23,25.9000,32.0000,0.352430,3.78921,0.00000,0
"FLDAS_00252",2010,8,24,25.8000,24.4000,0.851778,2.52148,3.20000,1
"FLDAS_00252",2010,8,25,25.9000,28.8000,0.840126,4.21864,8.40000,1
"FLDAS_00252",2010,8,26,25.8000,30.0000,0.600062,1.37789,0.00000,0
"FLDAS_00252",2010,8,27,25.4000,31.7000,0.850680,2.58202,2.60000,1
"FLDAS_00252",2010,8,28,26.0000,29.4000,0.299708,1.92301,0.00000,0
"FLDAS_00252",2010,8,29,25.6000,29.6000,0.620525,3.12391,0.300000,1
"FLDAS_00252",2010,8,30,25.7000,27.6000,0.727211,3.16272,4.90000,1
"FLDAS_00252",2010,8,31,25.5000,33.5000,0.295270,3.14147,0.00000,0
"FLDAS_00253",2010,8,1,25.5000,29.4000,0.931269,2.16738,1.00000,1
"FLDAS_00253",2010,8,2,25.5000,29.7000,0.650263,2.06310,0.00000,0
"FLDAS_00253",2010,8,3,25.6000,32.5000,0.589632,2.33891,0.00000,0
"FLDAS_00253",2010,8,4,25.3000,25.4000,0.943267,4.01619,0.100000,1
"FLDAS_00253",2010,8,5,25.1000,29.4000,0.802789,2.90557,0.00000,0
"FLDAS_00253",2010,8,6,26.0000,33.6000,0.789294,3.09132,0.00000,0
"FLDAS_00253",2010,8,7,25.3000,29.0000,0.809475,2.80445,3.50000,1
"FLDAS_00253",2010,8,8,24.9000,30.3000,0.676318,3.15552,2.70000,1
"FLDAS_00253",2010,8,9,25.2000,31.8000,0.647141,2.00775,0.00000,0
"FLDAS_00253",2010,8,10,26.4000,31.7000,0.869928,0.243513,0.00000,0
"FLDAS_00253",2010,8,11,25.7000,29.5000,1.00000,2.66308,1.90000,1
"FLDAS_00253",2010,8,12,25.4000,34.9000,0.338412,1.45003,0.00000,0
"FLDAS_00253",2010,8,13,25.6000,29.9000,0.910862,1.31352,3.00000,1
"FLDAS_00253",2010,8,14,25.6000,32.8000,0.947269,1.07297,1.30000,1
"FLDAS_00253",2010,8,15,25.5000,25.5000,0.986814,3.15284,1.20000,1
"FLDAS_00253",2010,8,16,25.3000,27.4000,0.830193,2.52313,11.1000,1
"FLDAS_00253",2010,8,17,25.8000,30.9000,0.943673,2.13495,0.400000,1
"FLDAS_00253",2010,8,18,24.3000,29.4000,0.216427,2.20921,0.00000,0
"FLDAS_00253",2010,8,19,25.7000,33.5000,0.867384,3.58142,0.00000,0
"FLDAS_00253",2010,8,20,25.4000,31.5000,0.556778,1.39536,0.00000,0
"FLDAS_00253",2010,8,21,25.3000,26.5000,0.958948,0.602505,7.00000,1
"FLDAS_00253",2010,8,22,25.5000,30.4000,1.00000,3.90202,1.00000,1
"FLDAS_00253",2010,8,23,24.9000,32.1000,0.693292,3.06355,0.00000,0
"FLDAS_00253",2010,8,24,25.3000,32.9000,0.620124,2.40180,0.00000,0
"FLDAS_00253",2010,8,25,26.1000,32.6000,0.703861,3.25189,0.00000,0
"FLDAS_00253",2010,8,26,25.5000,26.8000,1.00000,2.20081,0.300000,1
"FLDAS_00253",2010,8,27,25.8000,33.6000,0.709826,1.95319,0.00000,0
"FLDAS_00253",2010,8,28,25.5000,28.0000,0.822403,2.15902,0.00000,0
"FLDAS_00253",2010,8,29,25.9000,30.4000,0.798526,2.37964,2.90000,1
"FLDAS_00253",2010,8,30,25.6000,28.0000,1.00000,2.15731,4.70000,1
"FLDAS_00253",2010,8,31,25.0000,27.6000,1.00000,2.99636,0.800000,1
"FLDAS_00254",2010,8,1,24.5000,26.8000,0.926850,1.26354,1.50000,1
"FLDAS_00254",2010,8,2,23.8000,27.2000,0.755052,2.89555,0.100000,1
"FLDAS_00254",2010,8,3,23.6000,31.2000,0.874859,2.19883,0.500000,1
"FLDAS_00254",2010,8,4,24.1000,29.8000,0.755819,0.736591,1.20000,1
"FLDAS_00254",2010,8,5,23.6000,26.2000,0.898025,1.08960,1.00000,1
"FLDAS_00254",2010,8,6,24.1000,27.2000,0.845518,0.797071,0.100000,1
"FLDAS_00254",2010,8,7,23.9000,31.5000,0.341747,1.27593,0.00000,0
"FLDAS_00254",2010,8,8,24.2000,29.5000,0.698309,0.603270,2.10000,1
"FLDAS_00254",2010,8,9,23.8000,32.9000,0.469418,1.16251,0.00000,0
"FLDAS_00254",2010,8,10,24.4000,26.4000,0.931499,3.07572,0.00000,0
"FLDAS_00254",2010,8,11,24.0000,29.3000,0.768719,0.00000,0.300000,1
"FLDAS_00254",2010,8,12,23.9000,31.8000,0.621796,0.00000,0.00000,0
"FLDAS_00254",2010,8,13,24.1000,31.3000,0.543726,1.33984,0.00000,0
"FLDAS_00254",2010,8,14,24.9000,29.2000,0.978190,2.84101,2.40000,1
"FLDAS_00254",2010,8,15,24.1000,28.0000,0.873161,0.890792,7.70000,1
"FLDAS_00254",2010,8,16,23.5000,30.2000,0.828083,0.00000,1.00000,1
"FLDAS_00254",2010,8,17,23.6000,25.8000,0.847799,2.03633,0.800000,1
"FLDAS_00254",2010,8,18,24.1000,30.1000,0.804649,0.579188,17.9000,1
"FLDAS_00254",2010,8,19,24.7000,28.2000,0.960453,3.35279,2.50000,1
"FLDAS_00254",2010,8,20,24.4000,33.0000,0.892876,0.00000,1.10000,1
"FLDAS_00254",2010,8,21,24.6000,31.2000,0.905005,1.24144,0.600000,1
"FLDAS_00254",2010,8,22,24.3000,31.0000,0.597015,0.826137,0.00000,0
"FLDAS_00254",2010,8,23,23.6000,30.0000,0.458353,1.22537,0.00000,0
"FLDAS_00254",2010,8,24,24.3000,30.1000,0.921188,1.25775,0.500000,1
"FLDAS_00254",2010,8,25,23.9000,32.4000,0.417369,0.602456,0.00000,0
"FLDAS_00254",2010,8,26,23.9000,31.6000,0.440148,0.404462,0.00000,0
"FLDAS_00254",2010,8,27,24.2000,27.2000,1.00000,0.00000,3.60000,1
"FLDAS_00254",2010,8,28,25.0000,32.2000,1.00000,0.00000,0.00000,0
"FLDAS_00254",2010,8,29,23.8000,30.6000,0.746904,0.419967,0.00000,0
"FLDAS_00254",2010,8,30,24.2000,31.0000,0.646636,0.00000,0.00000,0
"FLDAS_00254",2010,8,31,24.4000,25.3000,1.00000,2.26515,0.100000,1
"FLDAS_00255",2010,8,1,23.6000,24.4000,0.655402,0.00000,4.00000,1
"FLDAS_00255",2010,8,2,24.8000,32.3000,0.852817,0.710155,0.800000,1
"FLDAS_00255",2010,8,3,24.9000,33.0000,0.557281,2.53331,0.00000,0
"FLDAS_00255",2010,8,4,24.2000,28.9000,0.853200,0.726860E-01,1.90000,1
"FLDAS_00255",2010,8,5,24.2000,32.9000,0.283055,0.00000,0.00000,0
"FLDAS_00255",2010,8,6,23.9000,29.4000,0.328658,0.00000,0.00000,0
"FLDAS_00255",2010,8,7,24.8000,30.3000,0.797939,3.07811,2.20000,1
"FLDAS_00255",2010,8,8,24.7000,31.3000,0.484398,2.50286,0.00000,0
"FLDAS_00255",2010,8,9,24.8000,35.4000,0.455257,0.673691,0.00000,0
"FLDAS_00255",2010,8,10,24.8000,29.6000,0.721221,1.97091,2.50000,1
"FLDAS_00255",2010,8,11,24.9000,29.0000,0.854240,3.68550,0.700000,1
"FLDAS_00255",2010,8,12,24.2000,34.1000,0.00000,0.281176,0.00000,0
"FLDAS_00255",2010,8,13,25.0000,23.6000,0.761544,0.00000,0.800000,1
"FLDAS_00255",2010,8,14,24.4000,27.7000,0.699585,1.77108,11.0000,1
"FLDAS_00255",2010,8,15,24.5000,25.8000,0.734229,1.69714,3.40000,1
"FLDAS_00255",2010,8,16,24.7000,27.1000,0.926091,1.62733,4.30000,1
"FLDAS_00255",2010,8,17,25.1000,29.1000,0.871219,2.19446,0.100000,1
"FLDAS_00255",2010,8,18,24.0000,32.4000,0.392023,0.00000,0.100000,1
"FLDAS_00255",2010,8,19,24.6000,27.9000,1.00000,0.524540,4.00000,1
"FLDAS_00255",2010,8,20,24.3000,26.7000,0.861565,0.692641,2.90000,1
"FLDAS_00255",2010,8,21,24.6000,28.9000,0.862502,0.731377,1.50000,1
"FLDAS_00255",2010,8,22,24.4000,26.7000,0.883303,0.535118,1.60000,1
"FLDAS_00255",2010,8,23,24.7000,29.7000,0.906388,0.807177E-01,0.100000,1
"FLDAS_00255",2010,8,24,24.4000,28.9000,0.527232,0.286026,0.00000,0
"FLDAS_00255",2010,8,25,24.2000,30.8000,0.759667,0.00000,3.60000,1
"FLDAS_00255",2010,8,26,24.5000,30.6000,0.121303,1.96840,0.00000,0
"FLDAS_00255",2010,8,27,24.6000,35.5000,0.105274,0.569738E-01,0.00000,0
"FLDAS_00255",2010,8,28,25.5000,35.2000,0.920226,0.00000,0.00000,0
"FLDAS_00255",2010,8,29,24.6000,28.9000,0.768684,1.37603,0.300000,1
"FLDAS_00255",2010,8,30,24.1000,29.6000,0.631981,0.00000,0.900000,1
"FLDAS_00255",2010,8,31,25.0000,32.6000,0.493749,0.00000,0.00000,0
"FLDAS_00256",2010,8,1,23.7000,27.8000,0.813847,1.71143,3.20000,1
"FLDAS_00256",2010,8,2,24.0000,27.9000,0.800744,1.15177,14.4000,1
"FLDAS_00256",2010,8,3,23.2000,23.9000,0.937146,2.48405,1.30000,1
"FLDAS_00256",2010,8,4,24.6000,29.8000,1.00000,2.40649,3.10000,1
"FLDAS_00256",2010,8,5,24.0000,27.2000,0.869170,1.29240,0.200000,1
"FLDAS_00256",2010,8,6,24.2000,25.0000,0.703840,2.53042,7.00000,1
"FLDAS_00256",2010,8,7,24.1000,31.9000,0.921825,1.39404,0.00000,0
"FLDAS_00256",2010,8,8,24.0000,28.0000,0.751748,1.50307,2.60000,1
"FLDAS_00256",2010,8,9,24.3000,26.0000,1.00000,1.57784,2.90000,1
"FLDAS_00256",2010,8,10,23.4000,25.6000,0.657139,1.94940,4.80000,1
"FLDAS_00256",2010,8,11,24.7000,28.9000,1.00000,1.61322,3.10000,1
"FLDAS_00256",2010,8,12,24.1000,31.9000,0.426070,2.88768,0.00000,0
"FLDAS_00256",2010,8,13,24.7000,28.3000,0.984680,2.01914,0.100000,1
"FLDAS_00256",2010,8,14,24.5000,28.9000,0.991011,2.64662,2.70000,1
"FLDAS_00256",2010,8,15,23.8000,32.2000,0.299218,0.230871,0.00000,0
"FLDAS_00256",2010,8,16,24.2000,30.1000,0.744971,1.40237,0.00000,0
